repository_relative_path,scope,git_blob_oid,sha256,artifact_class,source,source_revision,rights_evidence_reference,modifications_made_by_project,required_notices,current_tree_disposition,historical_retention_disposition,privacy_security_disposition,decision_authority_role,decision_record_id,review_date
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_clxxxv.txt,current_tree,7a6e2354bf8067913a741e757a266e8630da6cbc,24fd2ebdc323cacb158b0a4519d8795a586acfa2992cd055ef652b0eeb62f4ce,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_clxxxvi.txt,current_tree,3d144d0215ee6784167fbfc15b1051f1c919ecc6,eba895f21c7ce6c25f2ce43cc85018d948f8bda4d41934373feaa9da3f5b50e9,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_clxxxvii.txt,current_tree,b105b2606220812a2619a1bcff91f54aa09dc88c,996bbbabcd6b0a1ab1f9ac3db5a144592431d50820e3a70fb402b4dfc545350e,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_clxxxviii.txt,current_tree,04b73ed67d0c875df53c52e9965b22a761d6911a,c0da0cad8b8febfde783cae29a14fff1b5d57d4a4e05d05464219c8ad450ac92,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cv.txt,current_tree,2bb6e2652ba5e6201aaaf037b619c4a4451a447c,f153c3844bb51014bd0b488702fcb2fb063c53e91fee734c5759ed283f59244e,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cvi.txt,current_tree,8b7f35becac5f2526401548c3dc6454290d3baf1,b13de5f30030529997b99c29bd8092f7dddba64070ece01efd021a022785423a,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cvii.txt,current_tree,631ac6495cfc1701f9190abeaf0da836b6e56b08,bf98cb9fc3fb50888a06914771eef067354c4d6b77ce826a36a0aa5d8d28ad08,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cviii.txt,current_tree,eb01390f7d97ca9cc199839e89637771011d10c8,6fec55f5e0a0115b74716b2b32858ef876996a91943d7481ffced8c60614313d,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cx.txt,current_tree,5b7f1c12fe0d74a4cdb05f702fb254f0595e21fa,2a8ec55e61316f898fb15fb1fc36726751ef71c35e0fb5197a1f1e4cceb12b98,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxc.txt,current_tree,f4eb40e378215b051652fd05457276846c868b64,bdda0a4961b140fe8171ae934e06ad98306a6b6021c61726307cc039369f35dd,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxci.txt,current_tree,4a3e11d292589ca17e5b513225add7691ca5dadd,68745711d107710664cae3e03da278958086d4ec428527ff59066f21238749d6,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxcii.txt,current_tree,b9c79b9d3dbb9d399e011ad819d3b0279b1172af,eef8fcab8e5627abbb943fc45eaf14dcff49919963efaf34c1517445a1fd1679,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxciii.txt,current_tree,1020abda5b567d2c4211fe835b10fae72fa5c39b,7df108d8792f68c18f4c287dc91fb972a8dad3f81792d7d9804405be18928b8d,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxciv.txt,current_tree,5f38aa1f42f3520a3a3a55443998ea5675cab8f0,676caa8d37f56f9109de1fe720ab48cf6fa39ab1a0c267a44d66556d08fa1b63,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxcv.txt,current_tree,effaa335441c1644ff283688ffdf806b0dfc7789,b92c811ac9864dadd6cf5e9c027af26d3434f2ebb30f6ad448a6e259691a3697,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxcvi.txt,current_tree,46e6d6115c67f91e9fa706627145cd0a75b0ac11,1210e50722ec434d2eb259fed75d9b0d52b83f7346d9b1364dbd6b7ac50afd77,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxi.txt,current_tree,f755da44604092598ceb811d620646ca3d7333f0,84ddd4b51e7ae5169084a452f8c9bd201d0631bda17bf51a624f704813af9167,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxii.txt,current_tree,f9abfc10bc8e78e9ff356fa5c37b47880828700b,02eb36b2a353e4a9a22f1c705e05720e88c238aba9cf4cc336b18cc8dace8db1,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxiii.txt,current_tree,42a66ae213ff5e8ae3b131a28bca20b4c039efa6,9ee553eca45e527961c18b4537ac2cc48eaff0e54a9b5d557a5cf4f85247f9a9,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxiv.txt,current_tree,e86dc3784c90d31b13607e096559bdd1a327563d,84aa85de00c1aa3c75479a7dec1dbdb936d2d3323f11acb134a1423dc5312812,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxix.txt,current_tree,293e2a6402193787718b3a75551e99c25f210d56,142f7955b9089ff6b8b75a3903c77ddee5c33238bdb4b863a872f7639651d1c7,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxl.txt,current_tree,30b56648f061a912d50295972bb945ec93780565,678022014be30a804c9a97798f6d2d690d1d30ea3949baeecc6a43d11a9ced65,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxli.txt,current_tree,f2c098f8c7861f0994d3261c54e7f19e2466f66e,3c74d57eaa9cef093fc01439ac90d6133c8089452a7e975595508fd654156ea7,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxlii.txt,current_tree,0fd83226328449dfb62e85d6b3e3a17452ee58c5,cf8db32f179904db32ca8b77f1b04ba1187a918d464e38a8bbe60b1647701d93,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxliii.txt,current_tree,24854baa086f76be5287ce8587ab4bfe0fbc1265,609bdaaaf7aa5bb40945b80bcc3303f0a5dbf6f2ada3ae77caba5ce0f6e09cce,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxliv.txt,current_tree,ec6690242163b64e90831f8c4abd43b98c0437fe,c98870432f8b106e6f48e86cfb9677282d4760a9c8142159fe67824790b9a78f,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxlix.txt,current_tree,b71980b3907a24f130edf903cdfd053c0b7a4e4a,379c4b5914bcfecc3d8dfa6da52d4d6f9e73fc257103bf1552b3737c764d0ccc,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxlv.txt,current_tree,486771b3a518eac3fed60440a79217632c35b9d4,d92154740055b36d523e768d839bb9ed728edffc13d56ab3b495cab92986ab03,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxlvi.txt,current_tree,3bff62110a71db78ce378dfc2726f7f5d8c59688,a56150b58aa87d394a917df8250140ac599dceec64a2b4c02814547415981b89,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxlvii.txt,current_tree,e2bce1c42e1600f821613364564ba83bfe8a9711,87c290cdf659d10da0e0571b435beff793582ba7833bb581452988c0a2f33076,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxlviii.txt,current_tree,89aae0ba0290296384241e663bc931b4ac926821,54b82f31984b6c9b3fe6c02b5fb082a4b2316b066231c4df4f67c21581f69f3e,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxv.txt,current_tree,75140e6bb38e4b4780d157fb1e26f64164f2291d,470c0cbf0af60e2e96213793aa4e4a7f19636c99c524572f5bfb0dddef4f2b4d,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxvi.txt,current_tree,ab32f767932c20ee1b3f848bd664545cab9bdbda,50f729b3457efd145e815556c4c43ff0f673744edc9f4c46bb5654f08c902cbd,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxvii.txt,current_tree,227e9538d213db8d344600e1bdd8285d5bb5bd05,564a762a638dcfea9ce26be88a205db1c06d0558c7ba99b9044b144955d1c74b,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxviii.txt,current_tree,c5f4bf443d85237a1616c96dbc0257cbd7d4c829,b4a9646e3d785901625c447679f2d9a29c63223d732115f5bb36763561c3d682,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxx.txt,current_tree,543153b8f6d0b4bdb24f047840d8472b91d2a35a,11dae089d786cdf0f88cde2f2beccc42d8ceb39a2ded1c99639e17c998783f01,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxxi.txt,current_tree,afd2edcd6a5a27382ac99ce4a313e9143ea30503,6153523e32c1411eee7be5d9332c71519934241b1a8f26311dbd68a7ea9cee38,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxxii.txt,current_tree,fdcf2e402fcb925fae404d31742776fe53f59ae5,bf303cc915b7c450bb4f3a445f4de6dfd70f285181161351631627d591ced10b,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxxiii.txt,current_tree,ffda250cdbfbac4408dd354d4974862807a37602,63f376484413ea193c9ef0f34d92df3833786ce10a59b753cac7f5c302aa9598,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxxiv.txt,current_tree,562b36dc9dc0a6ca4d7b27753efc673a510816c5,7e8b9a72c20afe5a4e93e89815cf096c254aefa84bd3c57044154d1eb569f955,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxxix.txt,current_tree,c5a2e67a2d85698635b6294fd14121daf53108af,306900f429b33a4df893bcc48879198dc0b7aaca8b07666f52111f68b565ff21,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxxv.txt,current_tree,c8efac13097ec34731f2ac42d2dd9d6b6beccbe1,e6799ca44027763559cea63dcb551da8ab1d74e8d2d40407d76fd71206f5a3eb,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
data/processed/sonnets_expanded_v6/poems/andreini_sonetto_cxxvi.txt,current_tree,2e1ee07aa808f81511c61c8275ffb18e9bd431fb,ef465c3e80a0651ef4af6d116c22ded77c084b30c9dc586214533d2a4ee92d46,processed_corpus,mixed_or_third_party_source_needs_review,recorded_in_project_metadata,DATA_SOURCES_AND_ATTRIBUTION.md,needs_review,needs_review,pending_review,pending_review,pending_review,pending_review,pending_review,pending_review
