poem_id,title_or_first_line,author,displayed_author,source_archive,source_collection,source_subcollection,source_url,source_revision_id,source_revision_timestamp,downloaded_at_utc,source_edition,license_notes,period,form,form_evidence,count_method,attribution_status,line_count_raw,line_count_clean,raw_text_path,clean_text_path,include_in_core_pre_petrarch,include_in_expanded_with_petrarch,include_in_training,split_core_pre_petrarch,split_expanded_with_petrarch,editorial_brackets_removed,line_markers_removed,cleaning_notes,audit_notes
alfieri_cxli_conforto_al_noioso_lavoro_gli_e_l_amore_della_sua_donna,CXLI. Conforto al noioso lavoro gli è l'amore della sua donna,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCXLI._Conforto_al_noioso_lavoro_gli_%C3%A8_l'amore_della_sua_donna",3860667,2026-07-13T06:28:43Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,33,14,,data/processed/sonnets_expanded_v3/poems/alfieri_cxli_conforto_al_noioso_lavoro_gli_e_l_amore_della_sua_donna.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_clxi_umane_chimere,CLXI. Umane chimere,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCLXI._Umane_chimere",3754829,2026-04-25T21:07:52Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,39,14,,data/processed/sonnets_expanded_v3/poems/alfieri_clxi_umane_chimere.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_clxiii_nulla_di_nuovo_al_mondo,CLXIII. Nulla di nuovo al mondo,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCLXIII._Nulla_di_nuovo_al_mondo",3754831,2026-04-25T21:07:53Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,30,14,,data/processed/sonnets_expanded_v3/poems/alfieri_clxiii_nulla_di_nuovo_al_mondo.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_clxvi_ricordi,CLXVI. Ricordi,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCLXVI._Ricordi",3754835,2026-04-25T21:07:57Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,30,14,,data/processed/sonnets_expanded_v3/poems/alfieri_clxvi_ricordi.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_clxx_ad_una_improvvisatrice,CLXX. Ad una improvvisatrice,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCLXX._Ad_una_improvvisatrice",3754838,2026-04-25T21:07:59Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,30,14,,data/processed/sonnets_expanded_v3/poems/alfieri_clxx_ad_una_improvvisatrice.txt,False,True,True,excluded,validation,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_clxxi_ad_un_improvvisatore,CLXXI. Ad un improvvisatore,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCLXXI._Ad_un_improvvisatore",3754839,2026-04-25T21:08:00Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,42,14,,data/processed/sonnets_expanded_v3/poems/alfieri_clxxi_ad_un_improvvisatore.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_clxxviii_al_proprio_stemma,CLXXVIII. Al proprio stemma,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCLXXVIII._Al_proprio_stemma",3836822,2026-05-18T18:12:11Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,36,14,,data/processed/sonnets_expanded_v3/poems/alfieri_clxxviii_al_proprio_stemma.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_clxxix_il_culto_cattolico,CLXXIX. Il culto cattolico,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCLXXIX._Il_culto_cattolico",3825499,2026-05-06T04:29:28Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,33,14,,data/processed/sonnets_expanded_v3/poems/alfieri_clxxix_il_culto_cattolico.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_clxxxii_desidera_che_la_morte_lo_colga_insieme_con_la_sua_donna,CLXXXII. Desidera che la morte lo colga insieme con la sua donna,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCLXXXII._Desidera_che_la_morte_lo_colga_insieme_con_la_sua_donna",3754848,2026-04-25T21:08:08Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,27,14,,data/processed/sonnets_expanded_v3/poems/alfieri_clxxxii_desidera_che_la_morte_lo_colga_insieme_con_la_sua_donna.txt,False,True,True,excluded,test,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_cxcii_offre_ad_asti_i_suoi_libri,CXCII. Offre ad Asti i suoi libri,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCXCII._Offre_ad_Asti_i_suoi_libri",3754863,2026-04-25T21:08:21Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,39,14,,data/processed/sonnets_expanded_v3/poems/alfieri_cxcii_offre_ad_asti_i_suoi_libri.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_cxciii_come_il_sapiente_accoglie_la_morte,CXCIII. Come il sapiente accoglie la Morte,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCXCIII._Come_il_sapiente_accoglie_la_Morte",3754864,2026-04-25T21:08:22Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,27,14,,data/processed/sonnets_expanded_v3/poems/alfieri_cxciii_come_il_sapiente_accoglie_la_morte.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_cxcv_liberta_francese,CXCV. Libertà francese,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCXCV._Libert%C3%A0_francese",3754867,2026-04-25T21:08:25Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,30,14,,data/processed/sonnets_expanded_v3/poems/alfieri_cxcv_liberta_francese.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_cxcvii_alla_malinconia,CXCVII. Alla Malinconia,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCXCVII._Alla_Malinconia",3754869,2026-04-25T21:08:26Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,27,14,,data/processed/sonnets_expanded_v3/poems/alfieri_cxcvii_alla_malinconia.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
alfieri_cc_che_sia_patria,CC. Che sia Patria,Vittorio Alfieri,Vittorio Alfieri,Italian Wikisource,"Rime varie (Alfieri, 1912)",approved 14-line sonnets,"https://it.wikisource.org/wiki/Rime_varie_(Alfieri,_1912)%2FCC._Che_sia_Patria",3754810,2026-04-25T21:07:36Z,2026-07-18T13:09:02+00:00,"Rime scelte, Sansoni, 1912","CC BY-SA / GFDL metadata on Italian Wikisource; retain page URL, author, source edition, and license metadata.",XVIII secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,33,14,,data/processed/sonnets_expanded_v3/poems/alfieri_cc_che_sia_patria.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_alfieri_rime_1912
foscolo_alla_sera_1835,Alla Sera (1835),Ugo Foscolo,Ugo Foscolo,Italian Wikisource,Sonetti (Foscolo),approved 14-line sonnets,https://it.wikisource.org/wiki/Alla_Sera_(1835),3671214,2026-04-24T15:13:02Z,2026-07-18T14:58:07+00:00,"Opere scelte di Ugo Foscolo II, Poligrafica Fiesolana, 1835; curated by Giuseppe Caleffi.","CC BY-SA 3.0 / GFDL metadata on Italian Wikisource; retain page URL, author Ugo Foscolo, editor Giuseppe Caleffi, source scan, license links, and share-alike notice.",XIX secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,14,14,,data/processed/sonnets_expanded_v3/poems/foscolo_alla_sera_1835.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; joined inline Wikisource markup; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_foscolo_sonetti
foscolo_non_son_chi_fui_peri_di_noi_gran_parte_1835,Non son chi fui: perì di noi gran parte (1835),Ugo Foscolo,Ugo Foscolo,Italian Wikisource,Sonetti (Foscolo),approved 14-line sonnets,https://it.wikisource.org/wiki/Non_son_chi_fui:_per%C3%AC_di_noi_gran_parte_(1835),3732382,2026-04-25T13:04:32Z,2026-07-18T14:58:07+00:00,"Opere scelte di Ugo Foscolo II, Poligrafica Fiesolana, 1835; curated by Giuseppe Caleffi.","CC BY-SA 3.0 / GFDL metadata on Italian Wikisource; retain page URL, author Ugo Foscolo, editor Giuseppe Caleffi, source scan, license links, and share-alike notice.",XIX secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,14,14,,data/processed/sonnets_expanded_v3/poems/foscolo_non_son_chi_fui_peri_di_noi_gran_parte_1835.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; joined inline Wikisource markup; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_foscolo_sonetti
foscolo_te_nudrice_alle_muse_ospite_e_dea_1835,"Te nudrice alle Muse, ospite e Dea (1835)",Ugo Foscolo,Ugo Foscolo,Italian Wikisource,Sonetti (Foscolo),approved 14-line sonnets,"https://it.wikisource.org/wiki/Te_nudrice_alle_Muse,_ospite_e_Dea_(1835)",3763608,2026-04-25T23:31:06Z,2026-07-18T14:58:07+00:00,"Opere scelte di Ugo Foscolo II, Poligrafica Fiesolana, 1835; curated by Giuseppe Caleffi.","CC BY-SA 3.0 / GFDL metadata on Italian Wikisource; retain page URL, author Ugo Foscolo, editor Giuseppe Caleffi, source scan, license links, and share-alike notice.",XIX secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,14,14,,data/processed/sonnets_expanded_v3/poems/foscolo_te_nudrice_alle_muse_ospite_e_dea_1835.txt,False,True,True,excluded,test,True,True,"Removed isolated rendered bracket lines and displayed line markers; joined inline Wikisource markup; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_foscolo_sonetti
foscolo_perche_taccia_il_rumor_di_mia_catena_1835,Perchè taccia il rumor di mia catena (1835),Ugo Foscolo,Ugo Foscolo,Italian Wikisource,Sonetti (Foscolo),approved 14-line sonnets,https://it.wikisource.org/wiki/Perch%C3%A8_taccia_il_rumor_di_mia_catena_(1835),3742844,2026-04-25T18:04:02Z,2026-07-18T14:58:07+00:00,"Opere scelte di Ugo Foscolo II, Poligrafica Fiesolana, 1835; curated by Giuseppe Caleffi.","CC BY-SA 3.0 / GFDL metadata on Italian Wikisource; retain page URL, author Ugo Foscolo, editor Giuseppe Caleffi, source scan, license links, and share-alike notice.",XIX secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,14,14,,data/processed/sonnets_expanded_v3/poems/foscolo_perche_taccia_il_rumor_di_mia_catena_1835.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; joined inline Wikisource markup; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_foscolo_sonetti
foscolo_cosi_gl_interi_giorni_in_lungo_incerto_1835,"Così gl'interi giorni in lungo, incerto (1835)",Ugo Foscolo,Ugo Foscolo,Italian Wikisource,Sonetti (Foscolo),approved 14-line sonnets,"https://it.wikisource.org/wiki/Cos%C3%AC_gl'interi_giorni_in_lungo,_incerto_(1835)",3680640,2026-04-24T17:37:21Z,2026-07-18T14:58:07+00:00,"Opere scelte di Ugo Foscolo II, Poligrafica Fiesolana, 1835; curated by Giuseppe Caleffi.","CC BY-SA 3.0 / GFDL metadata on Italian Wikisource; retain page URL, author Ugo Foscolo, editor Giuseppe Caleffi, source scan, license links, and share-alike notice.",XIX secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,14,14,,data/processed/sonnets_expanded_v3/poems/foscolo_cosi_gl_interi_giorni_in_lungo_incerto_1835.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; joined inline Wikisource markup; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_foscolo_sonetti
foscolo_meritamente_pero_ch_io_potei_1835,"Meritamente, però ch'io potei (1835)",Ugo Foscolo,Ugo Foscolo,Italian Wikisource,Sonetti (Foscolo),approved 14-line sonnets,"https://it.wikisource.org/wiki/Meritamente,_per%C3%B2_ch'io_potei_(1835)",3730590,2026-04-25T12:37:01Z,2026-07-18T14:58:07+00:00,"Opere scelte di Ugo Foscolo II, Poligrafica Fiesolana, 1835; curated by Giuseppe Caleffi.","CC BY-SA 3.0 / GFDL metadata on Italian Wikisource; retain page URL, author Ugo Foscolo, editor Giuseppe Caleffi, source scan, license links, and share-alike notice.",XIX secolo,sonnet,revision-pinned source audit; exactly 14 cleaned poetic lines,line_count_14,secure,14,14,,data/processed/sonnets_expanded_v3/poems/foscolo_meritamente_pero_ch_io_potei_1835.txt,False,True,True,excluded,train,True,True,"Removed isolated rendered bracket lines and displayed line markers; joined inline Wikisource markup; preserved spelling, punctuation, and verse line breaks.",Activated from revision-pinned source snapshot: ws_foscolo_sonetti
