object_id,wordpress_id,title,authors,periods,genres,languages,source_publisher,source_publication_place,source_publication_date,source_identifier,family_key,canonical_status,canonical_object_id,role,role_reason,estimated_characters,estimated_min_tokens,estimated_max_tokens,landing_page_url,xml_url
bibit000993,136878,Lettera intorno al vocabolario,"Manzoni, Alessandro",800,Lettere ed epistolari,ita,Centro nazionale studi manzoniani,Milano,2000,IT\ICCU\RAV\0727030,manzoni alessandro::lettera intorno al vocabolario,selected,bibit000993,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,621027,155256,207009,http://www.bibliotecaitaliana.it/scheda/bibit000993,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000993
bibit001524,137876,Lettre à M.r C***,"Manzoni, Alessandro",800,Lettere ed epistolari,ita,Mondadori,Milano,1991,IT\ICCU\MIL\0044166,manzoni alessandro::lettre a m r c,selected,bibit001524,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,621027,155256,207009,http://www.bibliotecaitaliana.it/scheda/bibit001524,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001524
bibit000930,136762,Materiali estetici,"Manzoni, Alessandro",800,Trattati,ita,Mondadori,Milano,1991,IT\ICCU\MIL\0044166,manzoni alessandro::materiali estetici,selected,bibit000930,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,28941,7235,9647,http://www.bibliotecaitaliana.it/scheda/bibit000930,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000930
bibit001458,137752,Osservazione sulla morale cattolica,"Manzoni, Alessandro",800,Trattati,ita,Mondadori,Milano,1963,IT\ICCU\MIL\0022386,manzoni alessandro::osservazione sulla morale cattolica,selected,bibit001458,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,28941,7235,9647,http://www.bibliotecaitaliana.it/scheda/bibit001458,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001458
bibit000820,136550,"Osservazioni sulla morale cattolica, appendice al cap. III: Del sistema che fonda la morale sull'utilità","Manzoni, Alessandro",800,Trattati,ita,Mondadori,Milano,1963,IT\ICCU\MIL\0022386,manzoni alessandro::osservazioni sulla morale cattolica appendice al cap iii del sistema che fonda la morale sull utilita,selected,bibit000820,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,28941,7235,9647,http://www.bibliotecaitaliana.it/scheda/bibit000820,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000820
bibit001149,137172,Pensieri sparsi,"Manzoni, Alessandro",800,Trattati,ita,Centro nazionale studi manzoniani,Milano,2004,IT\ICCU\MIL\0637523,manzoni alessandro::pensieri sparsi,selected,bibit001149,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,28941,7235,9647,http://www.bibliotecaitaliana.it/scheda/bibit001149,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001149
bibit000666,136258,Promessi Sposi,"Manzoni, Alessandro",800,Narrativa,ita,Mondadori,Milano,1954,IT\ICCU\MIL\0022253,manzoni alessandro::promessi sposi,selected,bibit000666,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,1299361,324840,433121,http://www.bibliotecaitaliana.it/scheda/bibit000666,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000666
bibit000596,136120,Saggio di una nomenclatura botanica,"Manzoni, Alessandro",800,Trattati,ita,Centro nazionale studi manzoniani,Milano,2000,IT\ICCU\CFI\0468180,manzoni alessandro::saggio di una nomenclatura botanica,selected,bibit000596,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,28941,7235,9647,http://www.bibliotecaitaliana.it/scheda/bibit000596,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000596
bibit000715,136348,Sentir messa,"Manzoni, Alessandro",800,Trattati,ita,Centro nazionale studi manzoniani,Milano,2000,IT\ICCU\CFI\0468180,manzoni alessandro::sentir messa,selected,bibit000715,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,28941,7235,9647,http://www.bibliotecaitaliana.it/scheda/bibit000715,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000715
bibit000743,136400,Sopra una staffilata del Monti ai Romantici,"Manzoni, Alessandro",800,Trattati,ita,Mondadori,Milano,1991,IT\ICCU\MIL\0044166,manzoni alessandro::sopra una staffilata del monti ai romantici,selected,bibit000743,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,28941,7235,9647,http://www.bibliotecaitaliana.it/scheda/bibit000743,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000743
bibit001222,137306,Storia della colonna infame,"Manzoni, Alessandro",800,Narrativa,ita,Einaudi,Torino,1971,IT\ICCU\LO1\0260568,manzoni alessandro::storia della colonna infame,selected,bibit001222,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,495550,123887,165184,http://www.bibliotecaitaliana.it/scheda/bibit001222,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001222
bibit000247,135450,Sul Romanticismo. Lettera al marchese Cesare D'Azeglio,"Manzoni, Alessandro",800,Lettere ed epistolari,ita,Mondadori,Milano,1991,IT\ICCU\MIL\0044166,manzoni alessandro::sul romanticismo lettera al marchese cesare d azeglio,selected,bibit000247,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,621027,155256,207009,http://www.bibliotecaitaliana.it/scheda/bibit000247,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000247
bibit000271,135498,Sulla lingua italiana. Lettera a Giacinto Carena,"Manzoni, Alessandro",800,Trattati,ita,Centro nazionale studi manzoniani,Milano,2000,IT\ICCU\RAV\0727030,manzoni alessandro::sulla lingua italiana lettera a giacinto carena,selected,bibit000271,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,28941,7235,9647,http://www.bibliotecaitaliana.it/scheda/bibit000271,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000271
bibit001618,138054,Sulla polemica fra Branda e Parini,"Manzoni, Alessandro",800,Trattati,ita,Centro nazionale studi manzoniani,Milano,2000,IT\ICCU\CFI\0468180,manzoni alessandro::sulla polemica fra branda e parini,selected,bibit001618,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,28941,7235,9647,http://www.bibliotecaitaliana.it/scheda/bibit001618,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001618
bibit000382,135708,Un argomento ad personam,"Manzoni, Alessandro",800,Memorialistica,ita,Mondadori,Milano,1963,IT\ICCU\MIL\0022389,manzoni alessandro::un argomento ad personam,selected,bibit000382,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,2560,640,854,http://www.bibliotecaitaliana.it/scheda/bibit000382,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000382
bibit000064,135092,Studii di bibliografia analitica,"Manzoni, Giacomo",800,Trattati,ita,Vecchiarelli,Manziana,1994,IT\ICCU\IEI\0081894,manzoni giacomo::studii di bibliografia analitica,selected,bibit000064,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,28941,7235,9647,http://www.bibliotecaitaliana.it/scheda/bibit000064,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000064
bibit001581,137982,Agli Italiani,"Mazzini, Giuseppe",800,Trattati,ita,Moretti,Genova,1853,IT\ICCU\SBL\0722796,mazzini giuseppe::agli italiani,selected,bibit001581,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,28941,7235,9647,http://www.bibliotecaitaliana.it/scheda/bibit001581,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001581
bibit001103,137084,D'alcune cause che impedirono finora lo sviluppo della libertà in Italia,"Mazzini, Giuseppe",800,Trattati,ita,Cooperativa tipografico-editrice P. Galeati,Imola,1907,IT\ICCU\MIL\0354666,mazzini giuseppe::d alcune cause che impedirono finora lo sviluppo della liberta in italia,selected,bibit001103,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,28941,7235,9647,http://www.bibliotecaitaliana.it/scheda/bibit001103,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001103
bibit000423,135788,Dei doveri dell'uomo,"Mazzini, Giuseppe",800,Trattati,ita,Dagnino,Genova,1851,IT\ICCU\IEI\0131707,mazzini giuseppe::dei doveri dell uomo,selected,bibit000423,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,28941,7235,9647,http://www.bibliotecaitaliana.it/scheda/bibit000423,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000423
bibit001560,137944,Della Giovine Italia,"Mazzini, Giuseppe",800,Trattati,ita,Cooperativa tipografico-editrice P. Galeati,Imola,1907,IT\ICCU\MIL\0354666,mazzini giuseppe::della giovine italia,selected,bibit001560,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,28941,7235,9647,http://www.bibliotecaitaliana.it/scheda/bibit001560,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001560
bibit000516,135964,I sistemi e la democrazia. Pensieri,"Mazzini, Giuseppe",800,Trattati,ita,Per cura degli editori,Roma,1877,IT\ICCU\LO1\0311576,mazzini giuseppe::i sistemi e la democrazia pensieri,selected,bibit000516,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,28941,7235,9647,http://www.bibliotecaitaliana.it/scheda/bibit000516,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000516
bibit001245,137350,Istruzione generale per gli affratellati nella Giovine Italia,"Mazzini, Giuseppe",800,Trattati,ita,Cooperativa tipografico-editrice P. Galeati,Imola,1907,IT\ICCU\MIL\0354666,mazzini giuseppe::istruzione generale per gli affratellati nella giovine italia,selected,bibit001245,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,28941,7235,9647,http://www.bibliotecaitaliana.it/scheda/bibit001245,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001245
bibit001462,137760,Stato e Chiesa,"Minghetti, Marco",800,Trattati,ita,U. Hoepli,Milano [ecc.],1878,IT\ICCU\TO0\0165837,minghetti marco::stato e chiesa,selected,bibit001462,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,28941,7235,9647,http://www.bibliotecaitaliana.it/scheda/bibit001462,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001462
bibit001305,137462,Il Bardo della Selva Nera,"Monti, Vincenzo",800,Poesia,ita,UTET,Torino,1969,IT\ICCU\UBO\0115624,monti vincenzo::il bardo della selva nera,selected,bibit001305,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,79778,19944,26593,http://www.bibliotecaitaliana.it/scheda/bibit001305,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001305
bibit001329,137508,Il beneficio,"Monti, Vincenzo",800,Poesia,ita,G. Barbera,Firenze,1891,IT\ICCU\RAV\0335758,monti vincenzo::il beneficio,selected,bibit001329,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,79778,19944,26593,http://www.bibliotecaitaliana.it/scheda/bibit001329,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001329
bibit001646,138108,In morte di Lorenzo Mascheroni,"Monti, Vincenzo",800,Poesia,ita,UTET,Torino,1969,IT\ICCU\UBO\0115624,monti vincenzo::in morte di lorenzo mascheroni,selected,bibit001646,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,79778,19944,26593,http://www.bibliotecaitaliana.it/scheda/bibit001646,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001646
bibit000735,136386,La Feroniade,"Monti, Vincenzo",800,Poesia,ita,R. Ricciardi,Milano [ecc.],1953,IT\ICCU\RAV\0121258,monti vincenzo::la feroniade,selected,bibit000735,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,79778,19944,26593,http://www.bibliotecaitaliana.it/scheda/bibit000735,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000735
bibit000114,135190,La palingenesi politica,"Monti, Vincenzo",800,Poesia,ita,G. Barbera,Firenze,1891,IT\ICCU\RAV\0335758,monti vincenzo::la palingenesi politica,selected,bibit000114,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,79778,19944,26593,http://www.bibliotecaitaliana.it/scheda/bibit000114,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000114
bibit000950,136798,La spada di Federico II,"Monti, Vincenzo",800,Poesia,ita,G. Barbera,Firenze,1891,IT\ICCU\RAV\0335758,monti vincenzo::la spada di federico ii,selected,bibit000950,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,79778,19944,26593,http://www.bibliotecaitaliana.it/scheda/bibit000950,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000950
bibit001238,137338,Confessioni di un Italiano,"Nievo, Ippolito",800,Narrativa,ita,Garzanti,Milano,1984,IT\ICCU\RLZ\0155465,nievo ippolito::confessioni di un italiano,selected,bibit001238,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,2010770,502692,670257,http://www.bibliotecaitaliana.it/scheda/bibit001238,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001238
bibit000627,136180,Canzonette,"Parini, Giuseppe",800,Poesia,ita,presso la Stamperia e fonderia del Genio tipografico,Milano,1802,IT\ICCU\SBLE\002200,parini giuseppe::canzonette,selected,bibit000627,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,79778,19944,26593,http://www.bibliotecaitaliana.it/scheda/bibit000627,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000627
bibit001038,136964,Frammenti,"Parini, Giuseppe",800,Poesia,ita,presso la stamperia e fonderia del Genio tipografico,Milano,1802,IT\ICCU\SBLE\002200,parini giuseppe::frammenti,selected,bibit001038,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,79778,19944,26593,http://www.bibliotecaitaliana.it/scheda/bibit001038,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001038
bibit000969,136830,La rivoluzione,"Pisacane, Carlo, 1818-1857",800,Testi storici e storiografici,ita,Tip. di P. Agnelli,Milano,1860,IT\ICCU\LO1\0330054,pisacane carlo 1818 1857::la rivoluzione,selected,bibit000969,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,462344,115586,154115,http://www.bibliotecaitaliana.it/scheda/bibit000969,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000969
bibit001228,137318,Saggio su la Rivoluzione,"Pisacane, Carlo, 1818-1857",800,Poesia,ita,Einaudi,Torino,1956,IT\ICCU\LO1\0074129,pisacane carlo 1818 1857::saggio su la rivoluzione,selected,bibit001228,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,79778,19944,26593,http://www.bibliotecaitaliana.it/scheda/bibit001228,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001228
bibit000663,136252,Edmenegarda,"Prati, Giovanni",800,Poesia,ita,G. Laterza e Figli,Bari,1916,IT\ICCU\RAV\0918262,prati giovanni::edmenegarda,selected,bibit000663,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,79778,19944,26593,http://www.bibliotecaitaliana.it/scheda/bibit000663,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000663
bibit000831,136570,Psiche,"Prati, Giovanni",800,Poesia,ita,G. Laterza e Figli,Bari,1916,IT\ICCU\RAV\0918264,prati giovanni::psiche,selected,bibit000831,nineteenth_century_bridge,selected standard-literary Ottocento bridge candidate; final mixture share must be capped,79778,19944,26593,http://www.bibliotecaitaliana.it/scheda/bibit000831,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000831
