unit_id,final_role,source_group,source_id,title,author,component_id,component_key,token_count,split,component_decision,oversize_component
wikisource:record:itws:845544,historical_non_sonnet_poetry,wikisource,itws:845544,Forza d'umano ingegno! In breve giro,Federigo Meninni,component:206a97cbcc8a640a,author:federigo meninni,12,train,deterministic_training_component,false
wikisource:record:itws:845545,historical_non_sonnet_poetry,wikisource,itws:845545,"Questi libri, da cui più cose imparo",Federigo Meninni,component:206a97cbcc8a640a,author:federigo meninni,20,train,deterministic_training_component,false
wikisource:record:itws:845546,historical_non_sonnet_poetry,wikisource,itws:845546,Con vomere stridente il suol disserra,Federigo Meninni,component:206a97cbcc8a640a,author:federigo meninni,188,train,deterministic_training_component,false
wikisource:record:itws:845547,historical_non_sonnet_poetry,wikisource,itws:845547,Sol menzogne ravviso ovunque il guardo,Federigo Meninni,component:206a97cbcc8a640a,author:federigo meninni,13,train,deterministic_training_component,false
wikisource:record:itws:845548,historical_non_sonnet_poetry,wikisource,itws:845548,"Vivo, amico, a me stesso. A piè d'un fonte",Federigo Meninni,component:206a97cbcc8a640a,author:federigo meninni,20,train,deterministic_training_component,false
wikisource:record:itws:845549,historical_non_sonnet_poetry,wikisource,itws:845549,Sovra carro funebre,Federigo Meninni,component:206a97cbcc8a640a,author:federigo meninni,1113,train,deterministic_training_component,false
wikisource:record:itws:845550,historical_non_sonnet_poetry,wikisource,itws:845550,"Rise Clorinda, e su la guancia bella",Lorenzo Casaburi Urries,component:5750eecdb9ea4a9d,author:casaburi lorenzo urries,12,train,deterministic_training_component,false
wikisource:record:itws:845551,historical_non_sonnet_poetry,wikisource,itws:845551,Col domestico lume altri pur tenti,Lorenzo Casaburi Urries,component:5750eecdb9ea4a9d,author:casaburi lorenzo urries,191,train,deterministic_training_component,false
wikisource:record:itws:845552,historical_non_sonnet_poetry,wikisource,itws:845552,"Occhi neri, occhi belli, or quale avrete",Lorenzo Casaburi Urries,component:5750eecdb9ea4a9d,author:casaburi lorenzo urries,17,train,deterministic_training_component,false
wikisource:record:itws:845553,historical_non_sonnet_poetry,wikisource,itws:845553,"Coronatemi, o lauri. Il tracio legno",Lorenzo Casaburi Urries,component:5750eecdb9ea4a9d,author:casaburi lorenzo urries,19,train,deterministic_training_component,false
wikisource:record:itws:845554,historical_non_sonnet_poetry,wikisource,itws:845554,"Frena, o bella, il dolor, se 'l veglio alato",Lorenzo Casaburi Urries,component:5750eecdb9ea4a9d,author:casaburi lorenzo urries,206,train,deterministic_training_component,false
wikisource:record:itws:845555,historical_non_sonnet_poetry,wikisource,itws:845555,Forse in limpido specchio o in fresca riva,Lorenzo Casaburi Urries,component:5750eecdb9ea4a9d,author:casaburi lorenzo urries,10,train,deterministic_training_component,false
wikisource:record:itws:845556,historical_non_sonnet_poetry,wikisource,itws:845556,Corre Clorinda in sui ritorti lini,Lorenzo Casaburi Urries,component:5750eecdb9ea4a9d,author:casaburi lorenzo urries,12,train,deterministic_training_component,false
wikisource:record:itws:845557,historical_non_sonnet_poetry,wikisource,itws:845557,"Lunghi voli, alti scherzi, erta salita",Lorenzo Casaburi Urries,component:5750eecdb9ea4a9d,author:casaburi lorenzo urries,11,train,deterministic_training_component,false
wikisource:record:itws:845558,historical_non_sonnet_poetry,wikisource,itws:845558,Dal letto al campo? e d'Imeneo le faci,Lorenzo Casaburi Urries,component:5750eecdb9ea4a9d,author:casaburi lorenzo urries,20,train,deterministic_training_component,false
wikisource:record:itws:845559,historical_non_sonnet_poetry,wikisource,itws:845559,È questa quella fronte in cui sen venne,Lorenzo Casaburi Urries,component:5750eecdb9ea4a9d,author:casaburi lorenzo urries,31,train,deterministic_training_component,false
wikisource:record:itws:845560,historical_non_sonnet_poetry,wikisource,itws:845560,"Mute oratrici, a mitigar possenti",Lorenzo Casaburi Urries,component:5750eecdb9ea4a9d,author:casaburi lorenzo urries,8,train,deterministic_training_component,false
wikisource:record:itws:845588,historical_non_sonnet_poetry,wikisource,itws:845588,"Tenebroso meandro, entro il cui giro",Pietro Casaburi Urries,component:58bac7c5255047f3,author:casaburi pietro urries,10,train,deterministic_training_component,false
wikisource:record:itws:845589,historical_non_sonnet_poetry,wikisource,itws:845589,"Ed ecco, o Filli, avventurosa aurora",Pietro Casaburi Urries,component:58bac7c5255047f3,author:casaburi pietro urries,11,train,deterministic_training_component,false
wikisource:record:itws:845590,historical_non_sonnet_poetry,wikisource,itws:845590,Sia di neve un bel seno. Ivi i candori,Pietro Casaburi Urries,component:58bac7c5255047f3,author:casaburi pietro urries,17,train,deterministic_training_component,false
wikisource:record:itws:845591,historical_non_sonnet_poetry,wikisource,itws:845591,Nella vaga republica di Flora,Pietro Casaburi Urries,component:58bac7c5255047f3,author:casaburi pietro urries,7,train,deterministic_training_component,false
wikisource:record:itws:845593,historical_non_sonnet_poetry,wikisource,itws:845593,Si nasce alle fatiche; uopo è che sudi,Pietro Casaburi Urries,component:58bac7c5255047f3,author:casaburi pietro urries,13,train,deterministic_training_component,false
wikisource:record:itws:845594,historical_non_sonnet_poetry,wikisource,itws:845594,Fisso il piè vagabondo a' vivi argenti,Pietro Casaburi Urries,component:58bac7c5255047f3,author:casaburi pietro urries,17,train,deterministic_training_component,false
wikisource:record:itws:845595,historical_non_sonnet_poetry,wikisource,itws:845595,"Rivolo vegetante, a te da' cieli",Pietro Casaburi Urries,component:58bac7c5255047f3,author:casaburi pietro urries,27,train,deterministic_training_component,false
wikisource:record:itws:845596,historical_non_sonnet_poetry,wikisource,itws:845596,Spettacoli d'Averno! ancor lattanti,Pietro Casaburi Urries,component:58bac7c5255047f3,author:casaburi pietro urries,10,train,deterministic_training_component,false
wikisource:record:itws:845598,historical_non_sonnet_poetry,wikisource,itws:845598,"Mentre di lei, che mio bel sole adoro",Tommaso Gaudiosi,component:ff2ffbc3252488e6,author:gaudiosi tommaso,8,train,deterministic_training_component,false
wikisource:record:itws:845599,historical_non_sonnet_poetry,wikisource,itws:845599,Quella che tutta vezzi e leggiadria,Tommaso Gaudiosi,component:ff2ffbc3252488e6,author:gaudiosi tommaso,168,train,deterministic_training_component,false
wikisource:record:itws:845600,historical_non_sonnet_poetry,wikisource,itws:845600,Qualor tutta leggiadra e tutta bella,Tommaso Gaudiosi,component:ff2ffbc3252488e6,author:gaudiosi tommaso,8,train,deterministic_training_component,false
wikisource:record:itws:845601,historical_non_sonnet_poetry,wikisource,itws:845601,"Redivivo agl'incendi, oggi le belle",Tommaso Gaudiosi,component:ff2ffbc3252488e6,author:gaudiosi tommaso,11,train,deterministic_training_component,false
wikisource:record:itws:845602,historical_non_sonnet_poetry,wikisource,itws:845602,Studia a l'amante suo piú delicata,Tommaso Gaudiosi,component:ff2ffbc3252488e6,author:gaudiosi tommaso,14,train,deterministic_training_component,false
wikisource:record:itws:845603,historical_non_sonnet_poetry,wikisource,itws:845603,Che le donne talor che copia fêro,Tommaso Gaudiosi,component:ff2ffbc3252488e6,author:gaudiosi tommaso,9,train,deterministic_training_component,false
wikisource:record:itws:845604,historical_non_sonnet_poetry,wikisource,itws:845604,Lottò con Marte in singolar tenzone,Tommaso Gaudiosi,component:ff2ffbc3252488e6,author:gaudiosi tommaso,11,train,deterministic_training_component,false
wikisource:record:itws:845605,historical_non_sonnet_poetry,wikisource,itws:845605,Giá del mar de' piaceri e del diletto,Tommaso Gaudiosi,component:ff2ffbc3252488e6,author:gaudiosi tommaso,12,train,deterministic_training_component,false
wikisource:record:itws:845606,historical_non_sonnet_poetry,wikisource,itws:845606,Move colá dai piú gelati lidi,Tommaso Gaudiosi,component:ff2ffbc3252488e6,author:gaudiosi tommaso,16,train,deterministic_training_component,false
wikisource:record:itws:845607,historical_non_sonnet_poetry,wikisource,itws:845607,"Un tempo, il dí cui restringean poch'ore",Tommaso Gaudiosi,component:ff2ffbc3252488e6,author:gaudiosi tommaso,13,train,deterministic_training_component,false
wikisource:record:itws:845608,historical_non_sonnet_poetry,wikisource,itws:845608,Dieci lustri di vita o poco meno,Tommaso Gaudiosi,component:ff2ffbc3252488e6,author:gaudiosi tommaso,14,train,deterministic_training_component,false
wikisource:record:itws:845609,historical_non_sonnet_poetry,wikisource,itws:845609,Rassembra a l'egro mio stanco pensiero,Tommaso Gaudiosi,component:ff2ffbc3252488e6,author:gaudiosi tommaso,7,train,deterministic_training_component,false
wikisource:record:itws:845610,historical_non_sonnet_poetry,wikisource,itws:845610,Spira il Verbo umanato aura celeste,Tommaso Gaudiosi,component:ff2ffbc3252488e6,author:gaudiosi tommaso,12,train,deterministic_training_component,false
wikisource:record:itws:845611,historical_non_sonnet_poetry,wikisource,itws:845611,"Luci caliginose, ombre stellate",Bartolomeo Dotti,component:6e57a48e02e1ab21,author:bartolomeo dotti,10,train,deterministic_training_component,false
wikisource:record:itws:845612,historical_non_sonnet_poetry,wikisource,itws:845612,"Angelica mia voce, indarno ormai",Bartolomeo Dotti,component:6e57a48e02e1ab21,author:bartolomeo dotti,11,train,deterministic_training_component,false
wikisource:record:itws:845613,historical_non_sonnet_poetry,wikisource,itws:845613,"Oh Dio, che dolci guerre ed aspre paci",Bartolomeo Dotti,component:6e57a48e02e1ab21,author:bartolomeo dotti,9,train,deterministic_training_component,false
wikisource:record:itws:845614,historical_non_sonnet_poetry,wikisource,itws:845614,"Tornatevene pur, note mendaci",Bartolomeo Dotti,component:6e57a48e02e1ab21,author:bartolomeo dotti,13,train,deterministic_training_component,false
wikisource:record:itws:845615,historical_non_sonnet_poetry,wikisource,itws:845615,"O caro indico germe, oh quai diporti",Bartolomeo Dotti,component:6e57a48e02e1ab21,author:bartolomeo dotti,7,train,deterministic_training_component,false
wikisource:record:itws:845616,historical_non_sonnet_poetry,wikisource,itws:845616,"Muse, poiché non so co' canti vostri",Bartolomeo Dotti,component:6e57a48e02e1ab21,author:bartolomeo dotti,14,train,deterministic_training_component,false
wikisource:record:itws:845617,historical_non_sonnet_poetry,wikisource,itws:845617,"Questo, Giacopo mio, sconcio funesto",Bartolomeo Dotti,component:6e57a48e02e1ab21,author:bartolomeo dotti,27,train,deterministic_training_component,false
wikisource:record:itws:845618,historical_non_sonnet_poetry,wikisource,itws:845618,"Ruscello, natural figlio de' monti",Bartolomeo Dotti,component:6e57a48e02e1ab21,author:bartolomeo dotti,12,train,deterministic_training_component,false
wikisource:record:itws:845620,historical_non_sonnet_poetry,wikisource,itws:845620,Ti dirò che sia amore. Amore è un fuoco,Andrea Perrucci,component:d0ccd2d7e980e311,author:andrea perrucci,9,train,deterministic_training_component,false
wikisource:record:itws:845622,historical_non_sonnet_poetry,wikisource,itws:845622,"Dove, dove t'innalzi",Andrea Perrucci,component:d0ccd2d7e980e311,author:andrea perrucci,1062,train,deterministic_training_component,false
wikisource:record:itws:846205,nineteenth_century_bridge,wikisource,itws:846205,L'Isola (Rapisardi),Mario Rapisardi,component:2be55730031fe27a,author:mario rapisardi,1165,train,deterministic_training_component,false
wikisource:record:itws:846206,nineteenth_century_bridge,wikisource,itws:846206,La montagna fatale,Mario Rapisardi,component:2be55730031fe27a,author:mario rapisardi,180,train,deterministic_training_component,false
wikisource:record:itws:846271,historical_general,wikisource,itws:846271,Opere di Fulvio Testi,Fulvio Testi,component:85dcf9a6028eb2c9,author:fulvio testi,647,train,deterministic_training_component,false
wikisource:record:itws:846274,historical_non_sonnet_poetry,wikisource,itws:846274,Già de la Maga amante,Fulvio Testi,component:85dcf9a6028eb2c9,author:fulvio testi,1331,train,deterministic_training_component,false
wikisource:record:itws:847571,historical_non_sonnet_poetry,wikisource,itws:847571,"Dagli Epigrammi (Alfieri, 1912)",Vittorio Alfieri,component:5688321110169905,author:alfieri vittorio,1164,train,deterministic_training_component,false
wikisource:record:itws:85222,nineteenth_century_bridge,wikisource,itws:85222,Sulle strade ferrate dell'Impero d'Austria,,component:8f53637de6654f66,work:wikisource:itws:85222,2001,train,deterministic_training_component,false
wikisource:record:itws:859476,historical_general,wikisource,itws:859476,Le avventure di Saffo e la Faoniade,Alessandro Verri | Vincenzo Maria Imperiali,component:7f33dd81c047de95,author:alessandro imperiali maria verri vincenzo,178,train,deterministic_training_component,false
wikisource:record:itws:859549,historical_non_sonnet_poetry,wikisource,itws:859549,La Faoniade,Vincenzo Maria Imperiali,component:7a1ea6e8e3d5b3d6,author:imperiali maria vincenzo,10963,train,deterministic_training_component,false
wikisource:record:itws:862252,nineteenth_century_bridge,wikisource,itws:862252,Opere di Gabriello Chiabrera e di Fulvio Testi,Fulvio Testi | Gabriello Chiabrera,component:a37e06e9f020a51b,author:chiabrera fulvio gabriello testi,4688,train,deterministic_training_component,false
wikisource:record:itws:86665,historical_non_sonnet_poetry,wikisource,itws:86665,Tu che le risa improvvide e lo scoppio,Iacopo Vittorelli,component:e6608e97cfa2e018,author:jacopo vittorelli,72,train,deterministic_training_component,false
