ebook_id,title,authors,author_birth_years,author_death_years,languages,subjects,bookshelves,download_count,copyright,media_type,landing_page_url,plain_text_url,preliminary_role,period_bucket,inventory_status,genre_evidence,period_evidence,language_variety_evidence,translation_evidence,existing_project_source_ids,possible_existing_work_matches,intra_gutenberg_duplicate_ids,notes
74686,Rovine,"Faldella, Giovanni",1846,1928,it,Italian fiction -- 19th century,Category: Novels,254,False,Text,https://www.gutenberg.org/ebooks/74686,https://www.gutenberg.org/ebooks/74686.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1928,,,,,,Metadata-only role; full-text and edition audit required before activation.
19808,"Della storia d'Italia dalle origini fino ai nostri giorni, sommario. v. 1","Balbo, Cesare, conte",1789,1853,it,Italy -- History,Category: History - European;IT Storia,253,False,Text,https://www.gutenberg.org/ebooks/19808,https://www.gutenberg.org/ebooks/19808.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1853,,,,,,Metadata-only role; full-text and edition audit required before activation.
42335,Novelle d'ambo i sessi,"Panzini, Alfredo",1863,1939,it,"Italian fiction;Short stories, Italian",Category: Short Stories;IT Racconti,253,False,Text,https://www.gutenberg.org/ebooks/42335,https://www.gutenberg.org/ebooks/42335.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1939,,,,,,Metadata-only role; full-text and edition audit required before activation.
42927,Il diritto di vivere: Dramma in tre atti,"Bracco, Roberto",1861,1943,it,Italian drama,Category: Plays/Films/Dramas;IT Teatro in prosa,253,False,Text,https://www.gutenberg.org/ebooks/42927,https://www.gutenberg.org/ebooks/42927.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1943,,,,,,Metadata-only role; full-text and edition audit required before activation.
45904,"Storia d'Italia dal 1789 al 1814, tomo IV","Botta, Carlo",1766,1837,it,Italy -- History -- 1789-1815,Category: History - European;Category: History - Modern (1750+);Category: History - Warfare;IT Storia,253,False,Text,https://www.gutenberg.org/ebooks/45904,https://www.gutenberg.org/ebooks/45904.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1837,,,,,,Metadata-only role; full-text and edition audit required before activation.
58316,Il fiume Bianco e i Dénka: Memorie,"Beltrame, G. (Gianni)",,,it,Dinka (African people);Missionaries -- Italy -- Biography;Missionaries -- Sudan -- Biography;Nile River Valley -- Description and travel;Sudan -- Description and travel,Category: Adventure;Category: Archaeology & Anthropology;Category: History - Other;Category: Religion/Spirituality;Category: Travel Writing;IT Viaggi,253,False,Text,https://www.gutenberg.org/ebooks/58316,https://www.gutenberg.org/ebooks/58316.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.
60069,Ritratti letterari,"De Amicis, Edmondo",1846,1908,it,"Augier, Émile, 1820-1889;Coquelin, Constant, 1841-1909;Daudet, Alphonse, 1840-1897;Dumas, Alexandre, 1824-1895;Déroulède, Paul, 1846-1914;Zola, Émile, 1840-1902","Category: Essays, Letters & Speeches;IT Letteratura",253,False,Text,https://www.gutenberg.org/ebooks/60069,https://www.gutenberg.org/ebooks/60069.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.
61991,La realtà: dramma in 3 atti,"Rovetta, Gerolamo",1854,1910,it,Italian drama -- 19th century,Category: Plays/Films/Dramas;IT Teatro in prosa,253,False,Text,https://www.gutenberg.org/ebooks/61991,https://www.gutenberg.org/ebooks/61991.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1910,,,,,,Metadata-only role; full-text and edition audit required before activation.
75660,Uno dei Mille della spedizione garibaldina nel Mezzodì d'Italia : $b romanzo storico,"Ottolini, V. (Vittore)",1825,1892,it,Historical fiction,Category: Historical Novels;Category: Novels,253,False,Text,https://www.gutenberg.org/ebooks/75660,https://www.gutenberg.org/ebooks/75660.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1892,,,,,,Metadata-only role; full-text and edition audit required before activation.
78242,Le donne di Nerone : $b romanzo,"Capranica, Luigi",1821,1891,it,"Nero, Emperor of Rome, 37-68 -- Fiction",,253,False,Text,https://www.gutenberg.org/ebooks/78242,https://www.gutenberg.org/ebooks/78242.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1891,,,,,,Metadata-only role; full-text and edition audit required before activation.
19894,In gondoleta: Barcarole e Rime Veneziane,"Negri, Antonio",,,it,Poetry,Category: Poetry;IT Poesia,252,False,Text,https://www.gutenberg.org/ebooks/19894,https://www.gutenberg.org/ebooks/19894.txt.utf-8,historical_non_sonnet_poetry_candidate,unknown,review_missing_period_evidence,Rime,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.
41342,Piccole storie del mondo grande,"Panzini, Alfredo",1863,1939,it,"Fiction;Short stories, Italian",Category: Short Stories;IT Racconti,252,False,Text,https://www.gutenberg.org/ebooks/41342,https://www.gutenberg.org/ebooks/41342.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1939,,,,,,Metadata-only role; full-text and edition audit required before activation.
61322,"Un segreto, vol. 1","Farina, Salvatore",1846,1918,it,Italian fiction -- 19th century,Category: Novels;IT Romanzi,252,False,Text,https://www.gutenberg.org/ebooks/61322,https://www.gutenberg.org/ebooks/61322.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1918,,,,,,Metadata-only role; full-text and edition audit required before activation.
73717,La guerra europea : $b studi e discorsi,"Ferrero, Guglielmo",1871,1942,it,"World War, 1914-1918 -- Causes;World War, 1914-1918 -- Italy","Category: Essays, Letters & Speeches;Category: History - European;Category: History - Modern (1750+)",252,False,Text,https://www.gutenberg.org/ebooks/73717,https://www.gutenberg.org/ebooks/73717.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1942,,,,,,Metadata-only role; full-text and edition audit required before activation.
76635,Le relazioni politiche di Roma con l'Egitto dalle origini al 50 a. C.,"Barbagallo, Corrado",1877,1952,it,Rome -- Foreign relations -- Egypt,Category: History - Ancient,252,False,Text,https://www.gutenberg.org/ebooks/76635,https://www.gutenberg.org/ebooks/76635.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1952,,,,,,Metadata-only role; full-text and edition audit required before activation.
29636,Una notte bizzarra,"Barrili, Anton Giulio",1836,1908,it,Italian fiction,Category: Novels;Category: Romance;IT Racconti,251,False,Text,https://www.gutenberg.org/ebooks/29636,https://www.gutenberg.org/ebooks/29636.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.
31080,Sofonisba,"Alfieri, Vittorio",1749,1803,it,Italian drama;Tragedies (Drama),Category: History - Ancient;Category: Plays/Films/Dramas;IT Teatro in versi,251,False,Text,https://www.gutenberg.org/ebooks/31080,https://www.gutenberg.org/ebooks/31080.txt.utf-8,historical_non_sonnet_poetry_candidate,nineteenth_century_bridge,deduplicate_before_full_text_audit,versi,latest catalog author death year=1803,,,,bibit:bibit000681,,Metadata-only role; full-text and edition audit required before activation.
47890,Traduzioni,"Guerrazzi, Francesco Domenico",1804,1873,it,Literature -- Translations into Italian,Category: Historical Novels;Category: Romance;IT Narrativa varia,251,False,Text,https://www.gutenberg.org/ebooks/47890,https://www.gutenberg.org/ebooks/47890.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,review_translation_edition_date,,latest catalog author death year=1873,,Traduzioni,,,,Metadata-only role; full-text and edition audit required before activation.
72956,L'onorevole,"Bizzoni, Achille",1841,1904,it,Italian fiction -- 19th century,Category: Novels,251,False,Text,https://www.gutenberg.org/ebooks/72956,https://www.gutenberg.org/ebooks/72956.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1904,,,,,,Metadata-only role; full-text and edition audit required before activation.
73114,S. M. la Regina : $b romanzo,"Misasi, Nicola",1850,1923,it,Italian fiction -- 20th century,Category: Historical Novels,251,False,Text,https://www.gutenberg.org/ebooks/73114,https://www.gutenberg.org/ebooks/73114.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1923,,,,,,Metadata-only role; full-text and edition audit required before activation.
76089,"Memorie di Emma Lyonna, vol. 1/8","Dumas, Alexandre",1802,1870,it,"French fiction -- Translations into Italian;Hamilton, Emma, Lady, 1765-1815 -- Fiction",Category: French Literature;Category: Historical Novels,251,False,Text,https://www.gutenberg.org/ebooks/76089,https://www.gutenberg.org/ebooks/76089.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,review_translation_edition_date,,latest catalog author death year=1870,,Translations into Italian,,,,Metadata-only role; full-text and edition audit required before activation.
17889,Libro allegro,"Ghislanzoni, Antonio",1824,1893,it,Italian wit and humor,Category: Humour;Category: Novels;IT Umorismo,250,False,Text,https://www.gutenberg.org/ebooks/17889,https://www.gutenberg.org/ebooks/17889.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1893,,,,,,Metadata-only role; full-text and edition audit required before activation.
19558,Poesie inedite vol. II,"Pellico, Silvio",1789,1854,it,Poetry,Category: History - Other;Category: Poetry;IT Poesia,250,False,Text,https://www.gutenberg.org/ebooks/19558,https://www.gutenberg.org/ebooks/19558.txt.utf-8,historical_non_sonnet_poetry_candidate,nineteenth_century_bridge,audit_then_deduplicate,Poesie,latest catalog author death year=1854,,,,,,Metadata-only role; full-text and edition audit required before activation.
39793,Gioia!,"Vivanti, Annie",1866,1942,it,"Italian fiction;Short stories, Italian",Category: Novels;IT Racconti,250,False,Text,https://www.gutenberg.org/ebooks/39793,https://www.gutenberg.org/ebooks/39793.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1942,,,,,,Metadata-only role; full-text and edition audit required before activation.
62302,Scritti politici,"Mamiani della Rovere, Terenzio, conte",1799,1885,it,Europe -- Politics and government -- 1815-1871;Italy -- History -- 1849-1870;Italy -- Politics and government -- 1815-1870,"Category: Essays, Letters & Speeches;Category: History - European;Category: History - Modern (1750+);Category: Philosophy & Ethics;Category: Politics;IT Scienze politiche",250,False,Text,https://www.gutenberg.org/ebooks/62302,https://www.gutenberg.org/ebooks/62302.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1885,,,,,,Metadata-only role; full-text and edition audit required before activation.
71403,"Lodovico il Moro : $b o Condizioni, usi, costumi, singolarità e memorabili avvenimenti di Milano sulla fine del secolo XV. Romanzo storico","Campiglio, Giovanni",1804,1854,it,"Historical fiction;Ludovico Sforza, Duke of Milan, 1452-1508 -- Fiction;Milan (Italy) -- History -- To 1535 -- Fiction",Category: Historical Novels,250,False,Text,https://www.gutenberg.org/ebooks/71403,https://www.gutenberg.org/ebooks/71403.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1854,,,,,,Metadata-only role; full-text and edition audit required before activation.
73796,I pescatori di trepang,"Salgari, Emilio",1862,1911,it,Adventure stories;Oceania -- Fiction,Category: Adventure;Category: Novels,250,False,Text,https://www.gutenberg.org/ebooks/73796,https://www.gutenberg.org/ebooks/73796.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1911,,,,,,Metadata-only role; full-text and edition audit required before activation.
76096,"Memorie di Emma Lyonna, vol. 8/8","Dumas, Alexandre",1802,1870,it,"French fiction -- Translations into Italian;Hamilton, Emma, Lady, 1765-1815 -- Fiction",Category: French Literature;Category: Historical Novels;Category: Novels,250,False,Text,https://www.gutenberg.org/ebooks/76096,https://www.gutenberg.org/ebooks/76096.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,review_translation_edition_date,,latest catalog author death year=1870,,Translations into Italian,,,,Metadata-only role; full-text and edition audit required before activation.
20061,La disfatta,"Oriani, Alfredo",1852,1909,it,Fiction,Category: Novels;IT Romanzi,249,False,Text,https://www.gutenberg.org/ebooks/20061,https://www.gutenberg.org/ebooks/20061.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1909,,,,,,Metadata-only role; full-text and edition audit required before activation.
